date,rv_cc_7d,rv_cc_14d,rv_cc_21d,rv_cc_30d,rv_cc_60d,rv_cc_90d,rv_park_7d,rv_park_14d,rv_park_21d,rv_park_30d,rv_park_60d,rv_park_90d,rv_gk_7d,rv_gk_14d,rv_gk_21d,rv_gk_30d,rv_gk_60d,rv_gk_90d,rv_yz_7d,rv_yz_14d,rv_yz_21d,rv_yz_30d,rv_yz_60d,rv_yz_90d
2017-09-25,0.8980437917267446,1.646107253172925,1.4021478538493735,1.242339364939941,1.033062034416861,1.0756391885092385,0.6800125026575722,1.2532053908283947,1.1430980109948712,1.0416255140529123,0.9331705938261583,0.9474146128594939,0.6071804305766,1.107182093547437,1.0484216155053767,0.9655482123294692,0.8937571575807597,0.8939116506262941,0.6082629282736695,1.1112823869216266,1.0523240210097315,0.9667700763746107,0.9004680116871328,0.9064050284737074
2017-09-26,0.8636998084994945,1.6461898205558465,1.393235578791056,1.2418851299340528,1.0278433974223355,1.075946155161755,0.6437826466040099,1.2413689169299758,1.1159821260947316,1.0419069765871507,0.926739917248881,0.9462108047710575,0.5730304020508228,1.0885358400154668,1.0107764579231064,0.9659445620901033,0.8872643338404823,0.8921308857963908,0.57518124386822,1.0906332203496576,1.0120018904761268,0.9670317495718117,0.8935403388353479,0.9047327571476691
2017-09-27,1.0259984350323033,1.6613034700264977,1.417006162369381,1.2730179968966235,1.0385628857974225,1.0848686028844736,0.706792149735062,1.2375635222693164,1.1260435109880829,1.0518336243721016,0.932270821987769,0.9504673655601908,0.5743628518670306,1.0735789852785822,1.0150394779459835,0.9667775018878808,0.8887537860800346,0.8934278570578602,0.5784501882413352,1.075419783291834,1.0173278043605132,0.9670721191856744,0.8947358318664362,0.9061298509808579
2017-09-28,0.7796024292879289,1.1861234856575997,1.416860957373307,1.2625568217985947,1.0390346651205877,1.0835464803136297,0.6391776629898169,1.0495845723862234,1.1270278430711456,1.0474850683217993,0.9321113671437088,0.9509334255181333,0.5541587025231838,0.9910979547880012,1.0164762882682583,0.9645166655733783,0.8886733004643893,0.89456420013969,0.5348996345764768,0.966802318800014,1.0181735406795498,0.9644163318394339,0.8935555840765319,0.906939784708945
2017-09-29,0.7840584860438609,0.9793512883899452,1.3734797696564773,1.262557185400481,1.0355532052493732,1.0825329817340996,0.6192674971979266,0.769341405591045,1.0809336196354349,1.0488305375446925,0.9299589483496346,0.9511564616691309,0.5218076960896376,0.685153783691864,0.9700135781498403,0.9665342533757371,0.8876319078816841,0.8953750911739062,0.5111774850151984,0.681165714028085,0.9749715418147937,0.9670006912569818,0.8930859841056007,0.9078121385602107
2017-09-30,0.7800232775030039,0.9891903709347757,1.3846358089437123,1.266966340953394,1.027126480948603,1.0838824824379292,0.5957038047211257,0.7343093089915017,1.0809735453147207,1.0499498856808736,0.9241282414178381,0.9509898042705829,0.48787674029277067,0.6163912501792517,0.964358338857523,0.9666909975114477,0.8809547237893434,0.8943908046522296,0.48142395824323936,0.6199912163145531,0.9705944175972504,0.9672908381637192,0.8864681186147483,0.9068450611809228
2017-10-01,0.6702848416716332,0.9799473356366897,1.3809224801717166,1.2596129638441633,1.026924225803443,1.0835044082456766,0.5918062144445344,0.7158358059217501,1.0686936349527945,1.047780595689259,0.9238396642744969,0.9501560837552925,0.4959465160564046,0.5840862433456109,0.9467684765484772,0.966753210098197,0.8803095845805454,0.8935684722194537,0.47666069206173084,0.5876421004015296,0.9503106730072343,0.9674526731812566,0.8861316002236176,0.9063617227292319
2017-10-02,0.6009920464045896,0.7645891441430853,1.3806783242206768,1.2391827830928572,1.024968437697207,1.0834052351810175,0.5149754114627138,0.603165266814082,1.0655588795891553,1.0243688301086116,0.9217777063545396,0.9498981961939919,0.45952234127079555,0.5384370238951711,0.9421367838891839,0.9429249900185699,0.8788899909223966,0.8933973998777234,0.45572861699207506,0.5403488796038466,0.9454318273213552,0.9459379854207711,0.8850708286504577,0.9062192330280142
2017-10-03,0.6382318080591186,0.7466318580226055,1.3836866789332687,1.2410649937736071,1.0254900497185253,1.0847035832778482,0.5319533491313768,0.5905211519160644,1.0590826126876487,1.0187332697893852,0.9200535913666656,0.9503089713979898,0.4782836728465551,0.5277874161943034,0.9306943325116551,0.9333290168959419,0.8771038596032983,0.8936217844365887,0.4772879195930006,0.5289024389985362,0.9324486036935467,0.9377507174449224,0.8832556166718804,0.9063146949021883
2017-10-04,0.4155411566398973,0.7578020703053095,1.3592643027953,1.2121164713806998,0.9899429545173771,1.0859757794608131,0.42669931129432676,0.5837925338620571,1.0400639796926476,0.994170380881466,0.8994345217953619,0.9510143703707923,0.4433156043850543,0.5130406468770841,0.9131762152609368,0.9115729841366982,0.8646934749821096,0.8942731449317763,0.44555233447199816,0.5146849207454254,0.9131231006616025,0.9146802276019373,0.871334617864426,0.9069372134729388
2017-10-05,0.43816275807008254,0.6249452520880735,0.9954057031947596,1.2093696861960577,0.9901365863079145,1.0834104508277316,0.43833136419899205,0.5480339723528427,0.8935677430060711,0.9757889800326337,0.8998571201716791,0.9341962809857401,0.44763198216067795,0.5037192963522816,0.8494948898066849,0.8853560383393003,0.864830005581964,0.8699819896691403,0.4503133335155554,0.49474215930112514,0.8307708499391702,0.8864545142254489,0.8713233722975108,0.8756800784468942
2017-10-06,0.4336372528017971,0.6213654703191636,0.8248994971371562,1.1967952096171601,0.9837478241903037,1.0830261232857006,0.4082390796091322,0.5244765863248304,0.6709276023620133,0.9703450282072954,0.8950948106634816,0.9337863794922286,0.40355127421015075,0.4664423343860478,0.6060046879717436,0.8831716779807016,0.861271693105507,0.8696318894050176,0.40226560657936367,0.45980219764014296,0.6012592293756661,0.8839156580009256,0.8681751946751861,0.8753415900137634
2017-10-07,0.33336636743495535,0.5986502384547286,0.8232957071838859,1.1978366492760124,0.9837829108957963,1.0817426904382943,0.37544890158658945,0.49790807417725247,0.637542730658301,0.9692226082722227,0.894025832039805,0.9327605986274733,0.3962004108006569,0.4444088653691036,0.5528264079900943,0.8810195512925483,0.8597903066529459,0.8683586226647384,0.39497093821263146,0.4418914196204215,0.5547984430718841,0.8820185363908475,0.8667773001267931,0.8735783201187854
2017-10-08,0.42818448765945516,0.5721869725255926,0.8275840617929774,1.1679072249183728,0.9853920555104834,1.075510141851758,0.4087628921578914,0.5085871102674808,0.6303250230594175,0.9330105308421585,0.89351741305097,0.9283779095397217,0.406317347051565,0.4533523647801492,0.5314782108566629,0.8410431080900352,0.8575934405221068,0.8639015251985576,0.3982335247118693,0.4422040380985669,0.5312817507082834,0.8437375436084655,0.8635844906129319,0.8687563505291923
2017-10-09,0.46837662670576324,0.5202930124514168,0.6696016919617512,1.1729745444752597,0.9878954808087606,1.0759194304491313,0.4922402517300527,0.5037361113889177,0.5685997841496454,0.9384056326330052,0.8970384408306942,0.9299399391087975,0.4968529678961464,0.4785518017070889,0.5249418155406643,0.8462032442387822,0.8613263265910568,0.865583652288862,0.47875701509397667,0.46536685522636145,0.5192563512612992,0.8484696783047389,0.8666790919277281,0.8700052170324054
2017-10-10,0.39528600058626,0.51002276054487,0.6437326224119293,1.1684223284819555,0.971775819766013,1.0753651259092014,0.4817339231166622,0.5074652393679088,0.5566261565305509,0.9287390821769771,0.8889688952280991,0.9276171264314854,0.49133181744584936,0.4848516404768738,0.5159218507425192,0.8331165757955684,0.8582021425073744,0.8628286385964213,0.4832298555909851,0.4777668237189156,0.5130574201794577,0.8342928812463594,0.864361369689825,0.8681923719926973
2017-10-11,0.2734360591912932,0.38166777473030483,0.6407078315834395,1.168422642564711,0.9610608147148532,1.0741741756088132,0.47277269136786154,0.45032561550630407,0.5492848268094834,0.9266973384993306,0.8799505913330051,0.9271355778001313,0.48710796324793104,0.46572679381308574,0.5045445400080028,0.8300374170687647,0.850488990145697,0.8623781876684001,0.47069221595631167,0.46025365880568414,0.5007079499204268,0.8306436237497725,0.8573449373642011,0.8676344216109618
2017-10-12,0.7901072120339704,0.672292488815107,0.6900676040875118,1.2352049562866751,0.9981805879978118,1.090371136261251,0.6796813340030871,0.5718833362814327,0.5951608145417191,0.9525213528139702,0.8889849673799916,0.9338725262056748,0.5357885653840243,0.49368197164235583,0.5146311448767767,0.829836108127,0.8467784467196303,0.8621015211452797,0.5110159903882943,0.4892468614231073,0.5030654925832176,0.8307253932573987,0.8548440838767938,0.8671566170798904
2017-10-13,0.7658042643616908,0.6662012488546866,0.6879930499596015,1.2112023019029716,0.9917333569214413,1.0634225008531066,0.7415182143112411,0.5985434020501113,0.60553024734834,0.9471090026989677,0.8872376124626983,0.9276561353359536,0.623954742850342,0.5254394123217596,0.5242316357427148,0.8291481729416563,0.8480226295193335,0.8627008814610813,0.5985164765782339,0.5179256882870643,0.5139465254171156,0.8277533649901182,0.8562934370921316,0.8662280766760974
2017-10-14,0.7414634521316028,0.6602704266930115,0.6827958763557275,0.915698762236842,0.989370338971038,1.0599362206246774,0.7549511432359303,0.5962017722113102,0.596035829274001,0.8350687483946019,0.867877824556456,0.9194206192694223,0.6316213407218133,0.5272192539986705,0.5144394999390206,0.7774451613270168,0.8199024420064908,0.8503250154711836,0.5983727891064667,0.5206380018950633,0.506245407457298,0.7585258384743347,0.8298629981802804,0.8550382169834579
2017-10-15,0.8807981333157584,0.7039820020610857,0.6793826318719969,0.8170965882255947,0.9873519329327057,1.0282865100384346,0.7796430383414166,0.622467014884933,0.6124173317530806,0.6860466912264906,0.8625706831908826,0.9064506998089153,0.68453272484294,0.562884907372689,0.5414923159456055,0.6140941126093621,0.8134591477971763,0.8490109897132613,0.6900907645797164,0.5662539247741498,0.5370343730549836,0.6116851810749792,0.8224294790722058,0.8541000260482321
2017-10-16,0.8924773108745958,0.7001443103424755,0.6537245367602326,0.8148125525085331,0.9867097252030439,1.0265476534741373,0.7456327922385075,0.6317708153613374,0.595390180384776,0.6663406062336923,0.8608264923137354,0.9000385407062427,0.6468889874604474,0.5767704195799276,0.5405210498311804,0.5831084163758666,0.8110417108891897,0.8407709003735375,0.6666472444248976,0.5795496334546164,0.5398726873864088,0.5856502385531528,0.8207043533960426,0.8474293801690882
2017-10-17,0.9447705617428624,0.7003787855092997,0.6650583428422541,0.8194241834183316,0.982443308044873,1.0267185177934697,0.774444749582516,0.6449155924759826,0.6095918329749787,0.6649487698405423,0.8559878944663011,0.8999739282461484,0.6838292920358446,0.5954113936938414,0.5591018771781745,0.5787419463485006,0.8052461887324446,0.8405738994533795,0.6972800534090465,0.5973548248748958,0.5586743747775212,0.5812225025860412,0.8148855216439025,0.8468261271165733
2017-10-18,0.9588819886931667,0.6777300455881519,0.6172314123491464,0.7157065593488933,0.9825926099827322,0.9386342623967416,0.849059487983949,0.6871739342549221,0.6127773750441041,0.6340068169553769,0.8594060563974202,0.8557789824989425,0.7979044369087468,0.661031640051447,0.597342554818003,0.5928510137803971,0.8105312784996961,0.8198678176093805,0.8883885595049527,0.7072049846075866,0.633562670060917,0.6192280459253017,0.8285145982061694,0.8312255082485521
2017-10-19,0.4742380757350646,0.6775255350104488,0.611667399920354,0.6970832896165592,0.9803794878778854,0.9303744800854219,0.6845093918096847,0.6820996346824558,0.611733658849565,0.6278539432311457,0.8600390745505767,0.851609429022047,0.753945310799628,0.6540271089461879,0.5932614122869487,0.5873010799134579,0.811627920558595,0.8170508011207209,0.844904238512906,0.7012808326993003,0.6290240950889148,0.6119404635097876,0.8291625232717342,0.8275446997119479
2017-10-20,0.5416441576133083,0.6937794289230602,0.6249497002241268,0.707217261099235,0.9845398934728004,0.9303205649724848,0.6895511229840187,0.716006289554726,0.6303409552202582,0.6401517149767312,0.8658943707471034,0.8515977183697198,0.738854665223841,0.6838222493632649,0.6050012034051685,0.5949562271692649,0.8170556116355172,0.8170223730903718,0.8234649897652797,0.7228530234346288,0.6348315494267254,0.616408989825085,0.8336769375078313,0.8273459649687571
2017-10-21,0.5051945687385424,0.6992307038590693,0.6185468841118266,0.634980416385985,0.9835798893648334,0.9272929059910213,0.6837238674639746,0.7202185625256865,0.626735306519881,0.622617873036063,0.8503587952344569,0.849192931328063,0.7455378408460636,0.690931324441377,0.6087547277591197,0.5893840558963069,0.7950059850431388,0.8142705902641832,0.8343397248081429,0.732668164666935,0.6418210057367276,0.6078427910214418,0.8063224020344765,0.8248036514316068
2017-10-22,0.44144716276954143,0.7029951469218457,0.6238990683034613,0.6363807683419992,0.9837880215801873,0.9276430505371016,0.6546657685089738,0.7198717023510787,0.6333818326246716,0.6196222400272553,0.8509747704110733,0.8504639685164379,0.7187478132281516,0.7018487979619077,0.6192138179218794,0.5849051007634455,0.7962264530346996,0.8161489996560697,0.8085198725474881,0.7515803424286207,0.6549863543782691,0.6074675093174948,0.8080899828905597,0.8273970694864883
2017-10-23,0.4670433441884274,0.7153041784829414,0.632388649418296,0.6370549434819384,0.9804739641549838,0.9159069210649159,0.6786255787789541,0.7129168734973464,0.6477657504730465,0.6185769082229664,0.8510119552086199,0.8430248447558859,0.7473548586188865,0.698929412315313,0.6387142080007476,0.5904029505409911,0.7992337506021151,0.8096947273190774,0.8351511358372488,0.7551780680768877,0.6740778140290992,0.6158350388350964,0.8112971742445523,0.8203766765074906
2017-10-24,0.7086057500436804,0.8389160755078241,0.7112512489582711,0.6872509446947057,0.9980442211101929,0.9282828712939719,0.7099346972347422,0.7428902827785911,0.6672929184835994,0.6343108194297497,0.8568517440117224,0.8444937036261774,0.7264863361281304,0.7054802964034923,0.6420830299532296,0.5968888858675123,0.8005098394560964,0.8072309418755318,0.8240507898216749,0.764095255394116,0.681803719533284,0.6247802151569858,0.8134212667186359,0.8188411111545045
2017-10-25,0.7698541101336839,0.8521656614910985,0.7056106217799871,0.6698690464290279,1.0017063535902553,0.9257207194163118,0.6690786008267042,0.7643847814483832,0.6811955680818336,0.6312866097785776,0.8612509782902206,0.8446177632612795,0.6460287789631305,0.725949266025959,0.6560688077599799,0.6023555287930652,0.8047097406519345,0.8083802522165855,0.6671703516920094,0.7836326921966248,0.6937131274508842,0.6309307893551837,0.8173694093824356,0.820247050122726
2017-10-26,0.7782712662803538,0.6194365866633154,0.7064657554922219,0.6669613832320888,1.0031349518795112,0.922584751572821,0.6757673203351672,0.6801524015647655,0.6799954153033806,0.6356480904577763,0.8630233608551958,0.8409800321346406,0.6519639359317914,0.7048015697458471,0.6533401085266108,0.6062048245324743,0.8063910919392306,0.8045620517808093,0.6731046971569407,0.7598932676442245,0.6913856970864675,0.6331996191400726,0.8188867297847513,0.815986263696466
2017-10-27,0.6834328693423294,0.6096616816304384,0.7221146897807769,0.6383190951434937,1.0051455739558106,0.9212876942644195,0.6247384217800771,0.6579433284321614,0.6869323375248618,0.6199200812652538,0.8633234852926421,0.8411418188421855,0.6154011544547344,0.6799355841648728,0.6618016617166329,0.6044548131586656,0.8062333282949945,0.8052188534168562,0.6377334247938801,0.7343369299514848,0.6997762298287719,0.6326903674144392,0.8173265263119526,0.8163247428249909
2017-10-28,0.679471678794553,0.5865361691927642,0.7260708510268405,0.6378813509500725,1.0005555478349561,0.9216493236218607,0.6190341469291829,0.652181570578407,0.6881455346745271,0.6178504890913618,0.8599314493689482,0.8405161962325023,0.6073123001040457,0.6799466530512067,0.664228981613594,0.601480437372983,0.803763371494118,0.8044168045772739,0.6218663332888519,0.7331270335109692,0.7023446508250056,0.6302860519482033,0.8151593152770684,0.8148593946449084
2017-10-29,0.8666591912064322,0.6623717637272751,0.7530084344224516,0.6655323078338493,1.0125654663291268,0.9268674011888899,0.6987038133561146,0.6770429407562791,0.7128855809291454,0.639030909791797,0.8684486168322282,0.8441974087657554,0.6512318929772828,0.6858211856785353,0.6853919678626541,0.6144416775713186,0.8098540109443337,0.806911681023397,0.6562023824935107,0.7325962089129079,0.7207347739369129,0.6396550021492833,0.820865397205667,0.8171542826233095
2017-10-30,0.858458820262572,0.6639383229166655,0.7507058550067048,0.6599725781926286,1.0108593933520262,0.9178460076784494,0.6631904977658064,0.6709524247291785,0.6967358594095088,0.6343981934393665,0.867426028627344,0.8387465014355617,0.6001343187632631,0.6777538215527452,0.6676241076524781,0.6140638329494327,0.8098042589435507,0.8019220331324953,0.6034249006045203,0.7246880791173945,0.7068833900627856,0.6402476378605019,0.8208809812431516,0.8122782261475389
2017-10-31,0.635696425350541,0.6908399826055315,0.7689239399945635,0.6761102771125869,1.0145309725370233,0.9218913935506131,0.6300231302825072,0.671169285288277,0.7072720101876595,0.6428418238317469,0.8692208543201967,0.8406753358740732,0.5881027185852459,0.6609263212296176,0.6686478158279526,0.6161061404200011,0.8106166003414929,0.8019718834788775,0.563813742015131,0.7082170433030501,0.703303062772549,0.6407898203785845,0.8217205824676356,0.8122324792132626
2017-11-01,0.645775851402153,0.7087393649800734,0.7790673972092587,0.6839711095157907,1.0035520287725954,0.9233626891691041,0.6213598964867807,0.6456602415536681,0.7198741346424958,0.6532458096925946,0.8590871864889557,0.8418389330795224,0.5604167859483535,0.604739678382887,0.6752954039183987,0.6219675456417056,0.7987337368087964,0.802441869154958,0.5290774629791591,0.6035182944139474,0.7085493232569161,0.6451786133642384,0.8106496418258788,0.8127796464031606
2017-11-02,0.6648991136647461,0.7260985480101418,0.6454101357665241,0.6797986681377989,1.0079025622319278,0.9250099166112473,0.6999856971071735,0.6879830838718302,0.6868271385783691,0.6725695532953255,0.863182274781997,0.8456451237552848,0.6593426951759244,0.6556636955930701,0.6899814720010656,0.6446283504052359,0.8020750475878555,0.8070869575636777,0.6420708931456232,0.6591927995630465,0.7243871515799283,0.667186475690953,0.8155621093772016,0.8177060513496255
2017-11-03,0.5453035101398673,0.6986281299887688,0.6376932111307485,0.6664874901018736,0.9848780147685893,0.899507072739889,0.727076671847517,0.6778416416808289,0.6817671483240308,0.6820313899442416,0.8525085228580633,0.8332930126639682,0.7006916499633354,0.6594267848793226,0.6869239612348164,0.6588386013073739,0.7953092505373436,0.8019679781483233,0.6745550582487916,0.6671880197030355,0.7203900659837349,0.679172099224237,0.8071740043380485,0.813031034027636
2017-11-04,0.4623988500173673,0.6984572031618221,0.6336485179465231,0.6665360443631344,0.9837916439638215,0.8989768671133376,0.7647801412761872,0.695734122907151,0.691753873978951,0.68802753732832,0.8442588541659485,0.8352380031203498,0.7429599146822712,0.6785343265754332,0.7015802013587525,0.6661998398847245,0.78347863445224,0.804090397855911,0.7014157842315459,0.6792148881337012,0.732572914746056,0.6852948065638677,0.7941187374131672,0.81465002033503
2017-11-05,0.4230887380542753,0.6939576641758979,0.6127921481905668,0.6677829890060792,0.9785996403306031,0.8951816962692037,0.6812094343114264,0.6900120695296819,0.6784346150393354,0.6911952242553818,0.8424132928082466,0.8326944774219085,0.6893255972943816,0.6705493112053841,0.6869913091483958,0.6711276652341694,0.7843483141531943,0.8029093352162747,0.6732151432948609,0.6673640585595192,0.7151617417974838,0.6909116820595301,0.795427405821634,0.814049349060592
2017-11-06,0.699565751428541,0.7662544316753546,0.6718082640323005,0.7121044936988415,0.9900763963675805,0.9038239840329125,0.7198136497974104,0.6920813993893804,0.6876253832173921,0.70033374720673,0.8455352807135345,0.834472235245238,0.703003354637237,0.6535957914447789,0.6862735610745686,0.6751025696362655,0.78484359247216,0.8029616475602933,0.7042936818082084,0.6543416317568628,0.7171885661147333,0.6979608558544413,0.796679529320218,0.8146782961260594
2017-11-07,0.6378301624870274,0.6172632594162336,0.6584915699358823,0.7063114392624766,0.9635343968963,0.9018048864445669,0.6881414059976552,0.6597225702291069,0.6768739453490539,0.6962405897035361,0.8231827286250282,0.8329661244815267,0.6956560317671263,0.6441281402567898,0.6727021427849068,0.6737830507423401,0.7620161117500738,0.8010236405002339,0.7036056964030795,0.6348086519097847,0.7042657117512362,0.6980216724252429,0.7745467138260458,0.812171109536861
2017-11-08,0.6320953955797056,0.6208420460627746,0.6681109056687486,0.7100541582637206,0.9669527451250959,0.9044990898842105,0.7460157216428022,0.686522970446107,0.6807578502386176,0.7071439169182079,0.8308602922849835,0.8385321396922027,0.7809614573218242,0.6796939648823246,0.6686605902956303,0.6866967869870988,0.7705882194202832,0.8073245029140168,0.7963821858591464,0.6736423441783985,0.6711083375116483,0.7134647075317061,0.7839289744057476,0.8187937686267899
2017-11-09,0.6872943407595874,0.693892758266594,0.7079783629014883,0.7374746385100707,0.9720928135367423,0.8998394491172297,0.677586568273165,0.6888771783339972,0.6845351232507578,0.7108653415463919,0.8270084088371781,0.8338386988656744,0.6913773692592754,0.6755499450098886,0.6677805103878071,0.686113238652093,0.7631626973060845,0.8049375153932051,0.7059798605951949,0.6774071816509604,0.6743791489487795,0.712773043623265,0.7755989934881904,0.8169414835104944
2017-11-10,0.863111427676273,0.8177931180579014,0.7711261067865569,0.8012636752139036,0.9947343145412292,0.9085203116024149,0.8301415874363288,0.7803126110528296,0.7321369720629306,0.7575036142596923,0.8463390818100744,0.8411178696613826,0.8195584256685016,0.7624450148740478,0.7167899232729195,0.731729959155072,0.7824291810954107,0.8128328606060777,0.8166855790383905,0.7624557766182299,0.7229269298639147,0.756150668242072,0.7935685780144374,0.8247047584966637
2017-11-11,0.8241631785496064,0.8544539211501074,0.7934079239242556,0.7141757245543746,1.0010847741941111,0.9092382799502302,0.9001555264563847,0.8352151328551211,0.7699289818688335,0.7447516265124112,0.8549713190392525,0.843651493933384,0.9081284326337921,0.8296645963829584,0.7627832621044811,0.754498991459552,0.7930626376475087,0.8171772969132425,0.8862112401131774,0.8245335709075674,0.7624191883043009,0.7737673396190369,0.8018927528797121,0.8280634230541367
2017-11-12,0.8494281103215393,0.8624028759167168,0.8435913342761789,0.7468291203926276,1.0029664469934203,0.9134254518999291,1.1876633228532363,0.9681400884804024,0.8874640801452301,0.8237594609486364,0.8875796055835842,0.8665950248798275,1.2620283958090601,1.0168297426102475,0.9114070494468831,0.8551051269912313,0.8422266532529046,0.8503900161221045,1.2047683943661995,0.9935484760082239,0.8931054158570986,0.8602251346361314,0.8439285416158587,0.8569420057414104
2017-11-13,1.226209660296389,1.0016963849679228,0.9345016252377301,0.8122501410918148,0.872854104700831,0.9295664770731978,1.3349523357135415,1.0724340140683968,0.9556936512970678,0.8793756552989782,0.8575084132758799,0.8717272853070126,1.4015903061398916,1.1087536026765648,0.9693348756499597,0.9061176057472767,0.8442363692461871,0.8496134698127126,1.360128359556232,1.0822242749995277,0.947434986485861,0.9075592263020774,0.8373537351236159,0.8558176847373289
2017-11-14,1.2193667279532443,0.9665425281812684,0.8745264744001682,0.8050324093804568,0.8095385907353314,0.9260071735675505,1.3424170520174912,1.0666822713900705,0.9438487309745363,0.8737316651908162,0.7855148264991351,0.866306987496905,1.4126267546116213,1.1134297603303376,0.9704494611580593,0.9001483777554914,0.7705123883226418,0.8433462460629993,1.3678554426994272,1.085400046831917,0.9444733689739534,0.8987336152803336,0.7684999970595375,0.8479085708568831
2017-11-15,1.4128429812860466,1.0644768480616893,0.9424838560508503,0.8671339084867717,0.8369927436701877,0.9441616448442732,1.358710914154763,1.0960462593297562,0.9641443401869458,0.8950319396294547,0.7890158352253611,0.872377340507956,1.3793660079626147,1.1208370492058484,0.9706730235112867,0.9043574306384242,0.7608803413150136,0.843295060255713,1.3348942560690293,1.0947387598935374,0.9445289174959624,0.903329441174766,0.7606854931136258,0.8485227002951189
2017-11-16,1.4594904005629545,1.1030162684524458,0.9757080445508233,0.8891967129384197,0.8484553471614664,0.9490991668027554,1.4174627009843948,1.1109284554340524,0.9930263578812655,0.9133443469659256,0.7988600511500946,0.8755243090248486,1.4347542619267577,1.1261710480297544,0.9951976769337039,0.9175841891965585,0.7671059199115714,0.8443545055642132,1.3842704939586141,1.0938672853957525,0.9666692972368437,0.9138353223329191,0.7649859124645957,0.8487609886729522
2017-11-17,1.2965863374417879,1.1105210280022813,0.9754963116624067,0.8950581346392522,0.8034631177286308,0.9507665221939183,1.3284205083685794,1.1076633293211304,0.9970751541367386,0.9040823155540206,0.7808103089878515,0.8745517657334816,1.3577581048932066,1.1214238905265537,1.0010247870417204,0.903896215659449,0.7643627061885993,0.8428029179541674,1.3003044088276574,1.0878981548213529,0.9716222225056541,0.8829530101195963,0.7617175015652378,0.8466715308916428
2017-11-18,1.1971278055144283,1.1062925948855198,0.9722732568160918,0.8943089381194227,0.7952228020755763,0.9485016717716509,1.2744814828651607,1.1033093451013976,1.0032400321735195,0.9079261929367766,0.7805544650604362,0.876292263142135,1.2955999932915023,1.1187664172593956,1.0091689695981763,0.9101113946469369,0.7659064267695196,0.8457309488497177,1.2347731390200993,1.0868380117798806,0.9794207408413648,0.889538439106755,0.7625881173335451,0.8492847420512946
2017-11-19,0.8937198982995571,1.1150122288510247,0.9477241279694352,0.8851707228085244,0.7956181520638614,0.9479326481923819,1.0232278029157098,1.1084988283959756,0.9868443981542705,0.9010732523539168,0.7815776430705127,0.8777773310452391,0.9585315197019463,1.1206021475283972,0.9977755467665339,0.9045492164935769,0.7655658682656346,0.847224690793283,0.8867854396598056,1.0865758195825557,0.968683001835915,0.8844555581675956,0.7615540763528693,0.8503524894744473
2017-11-20,0.7727105887512992,1.0677087930605567,0.945376205788925,0.8856082901788176,0.7666967532703391,0.9476699377385588,0.8054623026539328,1.1024670651823605,0.9914633881386784,0.9031073146341652,0.7756467744952221,0.8682977567269052,0.7471000280212411,1.12307921317569,1.0028006705831194,0.9064177830247819,0.7645151282768516,0.8337989825476289,0.6960336537521571,1.085046272682118,0.9725114043728588,0.884632648909414,0.7583678859883374,0.8326957742152007
2017-11-21,0.8392653762257755,1.0757325124691552,0.9363717935963471,0.8890129638403398,0.7694273942000858,0.9488085891984701,0.8419065665443398,1.12046646722198,0.997401424199611,0.9103798927012966,0.7786922592947801,0.8712266579918956,0.7990240251403713,1.1475961268225163,1.0194591793577066,0.915803834078641,0.7683783701446297,0.8379836497087471,0.7606013285642086,1.1094923376711607,0.9902860574815722,0.8919606700765506,0.7625175961249282,0.8364277322712496
2017-11-22,0.6023967451399507,1.062152339822605,0.925735679617078,0.8860981892923099,0.7660358582754334,0.9465104540231014,0.7281201761607164,1.0900124630424148,0.9887355217842321,0.9040621179251753,0.7745856003225331,0.869055235851621,0.7573946375466677,1.1127212635937105,1.0142645970898314,0.9063042597367676,0.7648408511659529,0.8364481628529167,0.7257041482584071,1.0709708490086856,0.9852793892239061,0.8815382268140476,0.7595779342868704,0.8349923265898422
2017-11-23,0.44858416857106187,1.0428823989770648,0.923568451576979,0.8475314223651281,0.765063412717778,0.9489089769938798,0.5826222757976153,1.083662591616405,0.9674317861296079,0.8920767339465637,0.7739997141131284,0.8687521168666064,0.6347557691978427,1.1093770050453855,0.9898547612942711,0.9015680739235881,0.7645591324385737,0.8355551045164205,0.6171446034921392,1.0666561904115153,0.9592877837491813,0.8746248013329062,0.7591785233197731,0.8343018220309327
2017-11-24,0.42469440995808705,0.9345621547498825,0.9261827396696235,0.8433891268334736,0.7551337215778152,0.9494479617142376,0.57568616710184,1.0237469438407722,0.963543921371854,0.8889541368237714,0.7709611666815089,0.8705833202682404,0.6236782468140842,1.0565229829379672,0.9838966138161254,0.9002259099175729,0.765910853805616,0.8377593573111413,0.6050699472290151,1.0100599643497947,0.9522241449987944,0.8722201180631757,0.7603134226408641,0.835847764164281
2017-11-25,0.5737241449369285,0.9093721303808983,0.9537130698055152,0.860751305720311,0.763448140565587,0.956109596425409,0.607083931012277,0.9982118886938527,0.9666322846649026,0.8965326755718851,0.7771162503997394,0.8743358395818086,0.5996084442371925,1.0094824488364043,0.9768669099345781,0.9016724406808329,0.7682764735333818,0.8393541915467352,0.57659891170802,0.9599283773404758,0.9465089051989575,0.8735838010172421,0.7620328536615918,0.837429951331678
