date,log_return,rsi_14,bb_middle,bb_upper,bb_lower,bb_pct_b,sma_50,sma_200,sma_cross_signal,macd_line,macd_signal,macd_histogram,atr_14,vol_sma_20,vol_ratio,rolling_drawdown_90d,sharpe_90d
2025-06-02,0.0021692037754339633,55.023282314833885,106516.13984375,111349.30512374525,101682.97456375476,0.4343485524510526,99030.79890625,94905.2146484375,1.0,1795.018126376919,2687.893002703062,-892.8748763261428,2743.8594060056143,51223785180.3,0.8945005943766463,-0.05186334578129001,1.6514198242916365
2025-06-03,-0.004250198055930138,53.56873555114454,106610.792578125,111269.49864024809,101952.0865160019,0.37353528936873925,99448.60046875,94977.046953125,1.0,1601.3231183586904,2470.579025834188,-869.2559074754977,2683.064760933785,51235807040.9,0.9016449829729962,-0.055884562808079935,1.3045580492595645
2025-06-04,-0.006666084188030525,51.291023067148146,106660.159765625,111210.65253673616,102109.66699451383,0.2881355396424286,99869.8603125,95047.9144921875,1.0,1375.4399782491382,2251.551216317178,-876.1112380680397,2617.488148545657,50942637804.15,0.8744120647276571,-0.062157185651782756,1.3104197585408561
2025-06-05,-0.030597731847037197,42.519028306325495,106564.49296875,111462.8250073728,101666.1609301272,-0.009208012484241372,100220.70203125,95106.565,1.0,931.0283017730108,1987.4466334083445,-1056.4183316353337,2823.3679013281103,51597277755.95,1.1139986623300433,-0.09041847800993132,1.3659853525597705
2025-06-06,0.027330353064458825,50.627995217722706,106624.455859375,111376.07626940258,101872.83544934742,0.26491050246140874,100610.59390625,95175.803515625,1.0,796.7422996703826,1749.3057666607522,-952.5634669903695,2922.213274447531,52145182803.7,0.936935131302931,-0.06521647271826715,1.6526022788278452
2025-06-07,0.011669145986995247,53.69096858334799,106582.93671875,111355.58748152733,101810.28595597268,0.3986609573138869,101033.8903125,95242.1626953125,1.0,780.1960182546754,1555.483816979537,-775.2877987248617,2855.3012771655644,51569080389.6,0.7439541967038281,-0.054244454736123375,2.4348261098073105
2025-06-08,0.0016841596083658349,54.13617235308429,106592.31015625,111357.61441356101,101827.00589893898,0.41620034360611147,101448.495,95299.4334765625,1.0,772.5425846013095,1398.8955705038916,-626.3529859025821,2752.9036412965957,50312335673.65,0.7279771816910936,-0.052650309426633776,2.707590573763486
2025-06-09,0.04165996456486783,63.65010442631504,106767.4609375,111812.80864422361,101722.11323077639,0.8494943094110515,101950.8909375,95358.3803515625,1.0,1116.7529062734247,1342.4670376577983,-225.71413138437356,2924.9239169182674,51281709054.15,1.0901195526258696,-0.0123501313121844,2.62746161762272
2025-06-10,-0.00033431842692466013,63.533835604134254,106796.41875,111918.17501073066,101674.66248926934,0.8378543851778578,102405.6575,95414.678203125,1.0,1370.7658566573082,1348.1268014577004,22.63905519960781,2859.744641602677,50112395927.05,1.0915483184764991,-0.012680265674561255,2.530574153812839
2025-06-11,-0.01434738860972619,58.62102082775562,106647.0859375,111325.07302640761,101969.09884859239,0.7179932333862283,102710.5521875,95469.224921875,1.0,1428.8668122953095,1364.2748036252221,64.59200867008735,2819.612211845343,49146650247.55,1.0345092045115434,-0.02674459115528138,2.7222476816686747
